#Time, Orientation
131.397,0.999981196486 0.000162331963489 0.00613027924384 -0.000162859588817 0.999999983077 8.55696324933e-05 -0.00613026524941 -8.65663982404e-05 0.999981206001
131.422,0.999982138303 0.00016240440639 0.00597467148653 -0.000162927490299 0.999999982937 8.70636183729e-05 -0.00597465724507 -8.80355014996e-05 0.999982147701
131.448,0.999983065966 0.000162477163196 0.00581733468548 -0.000162995146712 0.999999982794 8.85673892798e-05 -0.00581732019521 -8.95140867972e-05 0.999983075243
131.473,0.999983978537 0.000162550661986 0.00565829013631 -0.00016306297381 0.999999982648 9.00805940795e-05 -0.00565827539547 -9.10018084729e-05 0.999983987691
131.499,0.999984875068 0.00016262522509 0.00549756195444 -0.000163131281526 0.999999982499 9.16027752647e-05 -0.0054975469613 -9.24982141059e-05 0.999984884096
131.525,0.999985754616 0.000162700898864 0.00533517510951 -0.000163200104841 0.999999982346 9.31335880195e-05 -0.00533515986241 -9.4002962433e-05 0.999985763515
131.55,0.99998661624 0.000162777735245 0.00517115496155 -0.000163269486372 0.99999998219 9.46730218197e-05 -0.00517113945879 -9.55160465533e-05 0.999986625007
131.576,0.999987459005 0.00016285591311 0.0050055279279 -0.000163339593685 0.999999982031 9.62206319436e-05 -0.00500551216786 -9.70370261391e-05 0.999987467637
131.601,0.999988281985 0.000162935594191 0.00483832036409 -0.000163410576155 0.999999981868 9.77756813415e-05 -0.00483830434523 -9.85651683229e-05 0.999988290479
131.627,0.999989084268 0.000163016841147 0.00466955786251 -0.000163482482047 0.999999981703 9.93368891433e-05 -0.00466954158348 -0.000100099195718 0.999989092621
131.653,0.999989864951 0.000163099836641 0.00449926598797 -0.000163555482923 0.999999981534 0.000100903492199 -0.00449924944755 -0.000101638349159 0.999989873161
131.678,0.999990623135 0.000163184865851 0.00432747186067 -0.000163629861804 0.999999981362 0.00010247661299 -0.00432745505738 -0.000103183755703 0.999990631199
131.704,0.999991357929 0.000163272028669 0.00415420373534 -0.000163705713754 0.999999981186 0.000104056860957 -0.00415418666761 -0.000104736028577 0.999991365844
131.729,0.999992068455 0.000163361449612 0.003979490043 -0.000163783152179 0.999999981007 0.000105643339056 -0.00397947270937 -0.000106294274564 0.999992076218
131.755,0.999992753844 0.000163453284733 0.00380335945044 -0.000163862322933 0.999999980825 0.000107235187033 -0.00380334184957 -0.000107857637305 0.999992761453
131.781,0.999993413242 0.000163547678713 0.00362584115342 -0.000163943363797 0.999999980639 0.000108832234609 -0.00362582328396 -0.000109425950353 0.999993420694
131.806,0.999994045808 0.000163644904255 0.00344696510746 -0.000164026540696 0.99999998045 0.000110434246664 -0.00344694696807 -0.00011099898288 0.9999940531
131.832,0.999994650714 0.000163745100933 0.00326676149437 -0.000164111984818 0.999999980257 0.000112040391334 -0.00326674308381 -0.000112575906711 0.999994657844
131.857,0.999995227149 0.000163848290794 0.00308526052375 -0.00016419971083 0.999999980061 0.000113649916843 -0.00308524184088 -0.000114155973295 0.999995234114
131.883,0.999995774317 0.00016395473705 0.00290249326947 -0.000164289977125 0.999999979862 0.000115262675283 -0.00290247431316 -0.000115739038773 0.999995781115
131.909,0.999996291436 0.00016406496763 0.00271849169691 -0.000164383308026 0.999999979659 0.000116878821924 -0.0027184724659 -0.00011732526313 0.999996298064
131.934,0.999996777744 0.000164179488834 0.00253328777128 -0.000164480205059 0.999999979452 0.000118498026343 -0.00253326826428 -0.000118914320204 0.9999967842
131.96,0.999997232498 0.000164298496576 0.0023469133707 -0.000164580859244 0.999999979242 0.000120119730424 -0.0023468935865 -0.000120505655012 0.999997238781
131.985,0.999997654974 0.000164421845404 0.00215940066098 -0.000164685121057 0.999999979029 0.000121743461164 -0.00215938059841 -0.000122098796832 0.999997661081
132.011,0.999998044469 0.000164549375923 0.00197078209071 -0.000164792827756 0.999999978812 0.000123368820525 -0.00197076174869 -0.000123693350027 0.999998050397
132.037,0.999998400296 0.000164681121945 0.00178109093979 -0.000164904011173 0.999999978591 0.000124995839287 -0.0017810703172 -0.000125289348371 0.999998406044
132.062,0.999998721792 0.000164817233105 0.00159036155371 -0.000165018819054 0.999999978368 0.000126624405274 -0.00159034064942 -0.000126886683007 0.999998727357
132.088,0.999999008311 0.000164957742239 0.00139862979965 -0.000165137282 0.99999997814 0.000128253811658 -0.00139860861262 -0.000128484650394 0.999999013692
132.113,0.999999259233 0.000165102725923 0.00120593310796 -0.00016525947531 0.99999997791 0.000129883336086 -0.00120591163723 -0.000130082531745 0.999999264428
132.139,0.999999473962 0.00016525266705 0.00101230753008 -0.000165385881411 0.999999977676 0.000131512458061 -0.0010122857747 -0.000131679810253 0.999999478969
132.165,0.999999651932 0.000165407816668 0.000817787118501 -0.00016551675131 0.999999977439 0.000133140716822 -0.000817765077535 -0.000133276027947 0.999999656749
132.19,0.999999792599 0.000165567928988 0.000622406407929 -0.000165651839821 0.999999977199 0.000134767655943 -0.000622384080536 -0.000134870730759 0.999999797224
132.216,0.999999895442 0.000165733055005 0.000426201739392 -0.000165791199475 0.999999976955 0.000136393048265 -0.000426179124734 -0.000136463694501 0.999999899874
132.241,0.999999959969 0.000165903544348 0.000229211066904 -0.000165935182105 0.999999976708 0.000138016803836 -0.000229188164088 -0.000138054832491 0.999999964207
132.267,0.999999985714 0.000166079394162 3.14720718951e-05 -0.000166083787328 0.999999976459 0.000139638182512 -3.14488801295e-05 -0.000139643407518 0.999999989755
132.293,0.999999972238 0.000166260375807 -0.00016697883209 -0.000166236789702 0.999999976206 0.000141256010345 0.000167002313394 -0.000141228248398 0.999999976082
132.318,0.999999919131 0.000166446414272 -0.000366105071073 -0.000166394118546 0.999999975951 0.000142869312075 0.000366128842353 -0.000142808382791 0.999999922778
132.344,0.999999826012 0.000166637906619 -0.000565869759121 -0.00016655617596 0.999999975693 0.000144477746029 0.000565893820835 -0.000144383471789 0.999999829459
132.369,0.999999692524 0.000166835288845 -0.000766236314191 -0.00016672340283 0.999999975432 0.000146081798465 0.000766260666965 -0.000145954004023 0.999999695771
132.395,0.999999518343 0.000167038179555 -0.000967166987886 -0.000166895422633 0.999999975168 0.000147682005509 0.000967191632403 -0.000147520518633 0.999999521389
132.421,0.999999303175 0.00016724619948 -0.00116862265446 -0.000167071861733 0.999999974901 0.000149278271461 0.00116864759135 -0.000149082923478 0.999999306018
132.446,0.999999046755 0.000167459369864 -0.00137056456376 -0.000167252748401 0.999999974632 0.000150869687733 0.00137058979354 -0.000150640313227 0.999999049395
132.472,0.999998748849 0.000167677648591 -0.00157295410325 -0.000167438048852 0.999999974361 0.000152455134913 0.00157297962624 -0.000152191571802 0.999998751286
132.497,0.999998409256 0.000167901081397 -0.00177575159015 -0.000167627817446 0.999999974087 0.000154034074846 0.00177577740662 -0.000153736164454 0.999998411489
132.523,0.999998027807 0.000168129646155 -0.00197891749928 -0.000167822040564 0.999999973811 0.000155606368218 0.0019789436095 -0.000155273955359 0.999998029834
132.549,0.999997604361 0.000168363213693 -0.00218241271831 -0.000168020596907 0.999999973533 0.000157172309179 0.00218243912259 -0.000156805242363 0.999997606183
132.574,0.999997138814 0.000168601739786 -0.00238619729095 -0.000168223450156 0.999999973252 0.000158732238904 0.00238622398966 -0.000158330370401 0.999997140429
132.6,0.999996631093 0.000168845250093 -0.00259023065241 -0.00016843063617 0.99999997297 0.000160285643163 0.00259025764587 -0.000159848828979 0.999996632501
132.625,0.99999608116 0.000169093791105 -0.00279447162231 -0.000168642213266 0.999999972685 0.000161831703054 0.00279449891072 -0.000161359802982 0.999996082362
132.651,0.999995489014 0.000169347307695 -0.00299887871779 -0.000168858137723 0.999999972399 0.000163370066323 0.00299890630129 -0.000162862944287 0.999995490008
132.677,0.999994854683 0.000169605658717 -0.00320341099359 -0.000169078279519 0.99999997211 0.00016490061074 0.00320343887232 -0.000164358135055 0.99999485547
132.702,0.999994178229 0.00016986873262 -0.00340802775151 -0.000169302539087 0.99999997182 0.000166423054064 0.00340805592554 -0.000165845097435 0.999994178808
132.728,0.999993459747 0.000170136430223 -0.00361268838332 -0.000169530829805 0.999999971528 0.000167937083098 0.00361271685268 -0.000167323522687 0.999993460119
132.753,0.999992699364 0.000170408693986 -0.00381735233362 -0.000169763107705 0.999999971235 0.000169442247222 0.00381738109825 -0.000168792964591 0.999992699529
132.779,0.999991897245 0.000170685554316 -0.00402197848085 -0.000169999417476 0.99999997094 0.000170938095917 0.00402200754063 -0.000170252976849 0.999991897202
132.805,0.999991053588 0.000170966982652 -0.00422652507413 -0.000170239743854 0.999999970644 0.000172424580774 0.00422655442897 -0.000171703515646 0.999991053338
132.83,0.999990168627 0.000171252763395 -0.00443095040501 -0.00017048388531 0.999999970347 0.000173901539458 0.00443098005473 -0.000173144424126 0.99999016817
132.856,0.999989242634 0.000171542553306 -0.00463521188474 -0.000170731514821 0.999999970048 0.000175368459542 0.00463524182906 -0.000174575196293 0.99998924197
132.881,0.999988275925 0.000171836142377 -0.00483926488527 -0.000170982440392 0.999999969749 0.000176824666069 0.00483929512374 -0.000175995163644 0.999988275055
132.907,0.999987268851 0.000172133606243 -0.00504306520165 -0.000171236756538 0.999999969449 0.000178269455316 0.00504309573374 -0.000177403627613 0.999987267776
132.933,0.999986221787 0.00017243497793 -0.0052465705506 -0.00017149451429 0.999999969148 0.000179702378685 0.00524660137571 -0.000178800144639 0.999986220507
132.958,0.999985135143 0.000172740077639 -0.00544973893623 -0.000171755549531 0.999999968847 0.000181123510686 0.00544977005375 -0.000180184795405 0.999985133659
132.984,0.999984009363 0.000173048738687 -0.00565252796362 -0.000172019709707 0.999999968545 0.000182533239599 0.00565255937297 -0.000181557974557 0.999984007677
133.009,0.999982844929 0.000173360850758 -0.00585489488776 -0.00017228690157 0.999999968243 0.000183931445018 0.00585492658834 -0.000182919567962 0.99998284304
133.035,0.999981642356 0.000173676258735 -0.00605679672997 -0.000172556991866 0.999999967941 0.000185317271022 0.006056828721 -0.000184268726409 0.999981640267
133.061,0.999980402196 0.000173994813599 -0.00625819068112 -0.00017282985421 0.999999967638 0.00018668987621 0.00625822296167 -0.000185604615315 0.999980399906
133.086,0.999979125029 0.000174316393321 -0.00645903395845 -0.000173105387448 0.999999967336 0.000188048825363 0.00645906652747 -0.000186926806274 0.999979122541
133.112,0.999977811475 0.00017464086007 -0.00665928358951 -0.000173383474554 0.999999967034 0.000189393778712 0.00665931644587 -0.000188234966617 0.99997780879
133.137,0.999976462183 0.000174968094099 -0.0068588968292 -0.000173664016413 0.999999966732 0.000190724480853 0.00685892997172 -0.000189528848043 0.999976459302
133.163,0.999975077835 0.000175297986634 -0.00705783110625 -0.000173946924063 0.999999966431 0.000192040840974 0.0070578645337 -0.000190808366889 0.99997507476
133.189,0.999973659146 0.000175630327356 -0.007256043606 -0.000174232008605 0.999999966131 0.000193342584366 0.00725607731706 -0.000192073256505 0.999973655878
133.214,0.999972206858 0.000175964917826 -0.00745349230082 -0.000174519102652 0.999999965831 0.000194628173837 0.00745352629387 -0.00019332198772 0.9999722034
133.24,0.999970721742 0.000176301681806 -0.00765013567417 -0.000174808166235 0.999999965534 0.000195895554894 0.00765016994721 -0.000194552513225 0.999970718096
133.265,0.99996920461 0.000176640434922 -0.00784593076783 -0.000175099038618 0.999999965237 0.000197144539307 0.00784596531878 -0.00019576465323 0.999969200778
133.291,0.999967656309 0.000176980896666 -0.00804083413371 -0.000175391453317 0.999999964942 0.000198376179068 0.00804086896061 -0.000196959469266 0.999967652293
133.317,0.999966077712 0.000177322772979 -0.0082348030476 -0.000175685129318 0.999999964649 0.000199591541518 0.00823483814862 -0.000198138038478 0.999966073515
133.342,0.999964469723 0.00017766570751 -0.00842779484046 -0.000175979724425 0.999999964357 0.000200791475442 0.00842783021383 -0.000199301220252 0.999964465347
133.368,0.999962833277 0.000178009459887 -0.00861976669857 -0.000176275018492 0.999999964066 0.00020197606555 0.00861980234248 -0.000200449109227 0.999962828723
133.393,0.999961169339 0.000178353933068 -0.00881067552868 -0.00017657093969 0.999999963777 0.0002031448415 0.00881071144122 -0.000201581243994 0.99996116461
133.419,0.999959478905 0.000178698816877 -0.00900047853681 -0.000176867203875 0.99999996349 0.000204297285258 0.00900051471588 -0.000202697117436 0.999959474003
133.445,0.999957762998 0.000179043661289 -0.00918913288687 -0.000177163385775 0.999999963205 0.000205433069636 0.00918916933024 -0.000203796414864 0.999957757925
133.47,0.999956022682 0.000179388266555 -0.00937659431533 -0.00017745931117 0.999999962922 0.000206551851619 0.00937663102064 -0.000204878804054 0.99995601744
133.496,0.999954259047 0.000179732468057 -0.00956281913798 -0.000177754843083 0.999999962642 0.000207653089131 0.00956285610273 -0.000205943753466 0.999954253639
133.521,0.999952473197 0.000180076169072 -0.00974776482416 -0.000178049910634 0.999999962364 0.000208736447787 0.00974780204575 -0.000206990938556 0.999952467625
133.547,0.999950666281 0.000180419446127 -0.00993138725891 -0.000178344614462 0.999999962088 0.000209801830644 0.00993142473472 -0.000208020270908 0.999950660548
133.573,0.999948839478 0.000180762013126 -0.0101136418782 -0.00017863869449 0.999999961815 0.000210848970924 0.0101136796055 -0.000209031495999 0.999948833586
133.598,0.999946993991 0.000181103447423 -0.0102944844387 -0.000178931755949 0.999999961546 0.000211877436037 0.0102945224146 -0.000210024195083 0.999946987944
133.624,0.999945131045 0.000181443691096 -0.0104738711514 -0.000179223769412 0.999999961279 0.000212886758658 0.0104739093728 -0.000210997911116 0.999945124846
133.65,0.999943251877 0.000181782559491 -0.0106517594861 -0.000179514576831 0.999999961016 0.000213876654966 0.0106517979499 -0.000211952371771 0.999943245528
133.675,0.999941357754 0.000182119738347 -0.0108281063045 -0.000179803888106 0.999999960756 0.000214847096331 0.0108281450075 -0.0002128875616 0.999941351257
133.701,0.99993944996 0.00018245523408 -0.0110028688461 -0.000180091734236 0.999999960499 0.000215798009715 0.0110029077849 -0.000213803417404 0.999939443321
133.726,0.999937529791 0.000182788919514 -0.0111760056975 -0.0001803780147 0.999999960246 0.000216729112865 0.0111760448689 -0.000214699668032 0.999937523011
133.752,0.999935598554 0.00018312031244 -0.0113474759683 -0.000180662274697 0.999999959997 0.00021764005808 0.0113475153687 -0.000215575980925 0.999935591637
133.778,0.999933657576 0.000183449144508 -0.0115172389636 -0.000180944273817 0.999999959752 0.000218530465295 0.0115172785893 -0.000216431989014 0.999933650524
133.803,0.999931708194 0.000183775374197 -0.0116852545477 -0.000181223998937 0.999999959511 0.000219399921723 0.0116852943948 -0.000217267289949 0.999931701013
133.829,0.999929751768 0.000184098837221 -0.0118514824666 -0.000181501311417 0.999999959274 0.000220248265107 0.0118515225313 -0.000218081733446 0.999929744459
133.854,0.999927789677 0.00018441939472 -0.0120158820731 -0.000181776098284 0.999999959042 0.000221075321597 0.0120159223515 -0.000218875157516 0.999927782244
133.88,0.999925823303 0.000184736741986 -0.0121784138902 -0.000182048082957 0.999999958814 0.000221880712129 0.0121784543781 -0.000219647196848 0.99992581575
133.906,0.999923854039 0.000185050446163 -0.0123390388323 -0.000182316858606 0.999999958591 0.000222664230486 0.0123390795254 -0.000220397660706 0.999923846371
133.931,0.999921883378 0.000185360483511 -0.0124977110955 -0.000182582429742 0.999999958372 0.000223425614046 0.0124977519895 -0.000221126298334 0.999921875597
133.957,0.999919912834 0.000185666913343 -0.0126543844693 -0.000182844884598 0.999999958159 0.000224164558287 0.0126544255598 -0.000221832816115 0.999919904944
133.982,0.99991794376 0.000185969573531 -0.0128090266136 -0.000183104085461 0.999999957951 0.000224880872695 0.0128090678959 -0.000222517034713 0.999917935766
134.008,0.999915977498 0.000186268214467 -0.0129616067191 -0.000183359807563 0.999999957748 0.00022557430164 0.0129616481888 -0.000223178710609 0.999915969403
134.034,0.99991401548 0.000186562371589 -0.0131120876182 -0.000183611610965 0.99999995755 0.000226244710007 0.0131121292703 -0.000223817724934 0.999914007288
134.059,0.999912059141 0.000186851630678 -0.0132604325382 -0.000183859105855 0.999999957358 0.000226891964072 0.0132604743678 -0.000224433959728 0.999912050857
134.085,0.999910109906 0.000187135918781 -0.0134066061593 -0.000184102245499 0.999999957171 0.000227515763394 0.0134066481614 -0.000225027125682 0.999910101533
134.11,0.99990816918 0.000187415303356 -0.0135505749802 -0.000184341131331 0.999999956991 0.000228115202956 0.0135506171497 -0.000225596326628 0.999908160723
134.136,0.999906238373 0.000187689743603 -0.0136923057085 -0.000184575777692 0.999999956817 0.000228687848336 0.0136923480396 -0.000226139138217 0.999906229837
134.162,0.999904318906 0.000187959073306 -0.0138317643364 -0.000184806075887 0.99999995665 0.000229231184245 0.0138318068229 -0.000226653057065 0.999904310296
134.187,0.999902412199 0.000188223173068 -0.0139689172826 -0.000185031933817 0.99999995649 0.000229744929797 0.0139689599181 -0.000227137813716 0.999902403521
134.213,0.999900519662 0.000188481949028 -0.0141037319057 -0.000185253267386 0.999999956338 0.000230230019385 0.0141037746841 -0.000227594353607 0.999900510921
134.238,0.9998986427 0.000188735184799 -0.0142361759382 -0.000185469881857 0.999999956192 0.000230686485936 0.0142362188532 -0.000228022722307 0.999898633902
134.264,0.99989678272 0.000188982581152 -0.0143662170038 -0.000185681496428 0.999999956054 0.000231114562563 0.0143662600491 -0.000228423166875 0.99989677387
134.29,0.999894941115 0.000189223896495 -0.0144938237486 -0.000185887860113 0.999999955923 0.000231516352863 0.0144938669182 -0.000228797804132 0.999894932217
134.315,0.999893119247 0.000189458832327 -0.0146189667449 -0.000186088664218 0.999999955798 0.000231893887655 0.0146190100331 -0.000229148678667 0.999893110306
134.341,0.999891318482 0.000189687178093 -0.0147416159952 -0.000186283710016 0.99999995568 0.000232247622529 0.0147416593963 -0.000229476258585 0.999891309503
134.366,0.999889540214 0.000189908837292 -0.0148617396206 -0.000186472923061 0.999999955568 0.000232577318682 0.0148617831288 -0.000229780316212 0.9998895312
134.392,0.999887785817 0.000190123554501 -0.0149793066177 -0.000186656069228 0.999999955463 0.000232882759715 0.014979350227 -0.000230060648474 0.999887776772
134.418,0.999886056633 0.000190331154723 -0.0150942878038 -0.000186832993475 0.999999955364 0.00023316377551 0.0150943315084 -0.000230317097069 0.999886047563
134.443,0.999884354001 0.000190531530073 -0.0152066538423 -0.000187003609612 0.999999955272 0.000233420066994 0.0152066976361 -0.000230549373739 0.999884344909
134.469,0.999882679259 0.000190724492855 -0.0153163749372 -0.000187167750534 0.999999955188 0.00023365139912 0.0153164188139 -0.000230757255521 0.99988267015
134.494,0.999881033715 0.000190909917749 -0.0154234227901 -0.000187325307912 0.99999995511 0.000233857731334 0.0154234667435 -0.000230940712725 0.999881024592
134.52,0.999879418645 0.000191087714221 -0.0155277704782 -0.000187476206491 0.999999955039 0.000234039090063 0.0155278145021 -0.000231099781808 0.999879409514
134.546,0.999877835323 0.000191257792755 -0.0156293905828 -0.000187620372952 0.999999954976 0.000234195425253 0.0156294346708 -0.000231234422754 0.999877826188
134.571,0.999876285004 0.000191419985489 -0.0157282562541 -0.000187757656621 0.999999954919 0.000234326591382 0.0157283003999 -0.000231344501131 0.999876275869
134.597,0.999874768912 0.000191574044581 -0.0158243417435 -0.000187887825294 0.99999995487 0.000234432502612 0.0158243859405 -0.000231429943218 0.999874759782
134.622,0.999873288256 0.000191719747669 -0.0159176215415 -0.000188010669406 0.999999954828 0.00023451322504 0.0159176657833 -0.000231490826779 0.999873279135
134.648,0.999871844206 0.000191856868219 -0.0160080715378 -0.000188125973898 0.999999954793 0.000234568859388 0.0160081158178 -0.000231527263982 0.999871835098
134.674,0.999870437915 0.000191985280875 -0.0160956679257 -0.000188233625364 0.999999954766 0.000234599445376 0.0160957122372 -0.000231539304257 0.999870428824
134.699,0.999869070524 0.000192105005148 -0.0161803864437 -0.000188333656323 0.999999954745 0.000234604937973 0.0161804307803 -0.000231526909932 0.999869061455
134.725,0.999867743144 0.000192216057316 -0.016262203848 -0.000188426096725 0.999999954733 0.000234585211765 0.0162622482029 -0.000231489962667 0.999867734101
134.75,0.999866456858 0.000192318411439 -0.0163410974083 -0.00018851093335 0.999999954727 0.000234540167574 0.0163411417749 -0.000231428370819 0.999866447845
134.776,0.999865212721 0.000192412130159 -0.0164170450494 -0.000188588238945 0.999999954729 0.000234469832278 0.016417089421 -0.000231342167112 0.999865203743
134.802,0.999864011751 0.000192497226709 -0.0164900257722 -0.000188658034917 0.999999954738 0.000234374306562 0.0164900701422 -0.000231231458552 0.999864002812
134.827,0.999862854931 0.000192573552575 -0.0165600194381 -0.000188720181467 0.999999954755 0.00023425361616 0.0165600637999 -0.000231096279558 0.999862846035
134.853,0.999861743211 0.000192641036935 -0.0166270067492 -0.000188774617397 0.999999954779 0.000234107693449 0.016627051096 -0.000230936569634 0.999861734361
134.878,0.999860677505 0.000192699757483 -0.0166909689918 -0.000188821428929 0.99999995481 0.00023393650307 0.0166910133171 -0.000230752297837 0.999860668707
134.904,0.999859658702 0.000192749907108 -0.0167518878881 -0.000188860814724 0.999999954849 0.000233740141964 0.0167519321851 -0.000230543563374 0.99985964996
134.93,0.999858687653 0.000192791584091 -0.0168097458558 -0.00018889287523 0.999999954894 0.00023351888205 0.016809790118 -0.000230310641722 0.999858678971
134.955,0.999857765177 0.000192824726346 -0.0168645259009 -0.000188917549401 0.999999954947 0.0002332730214 0.0168645701219 -0.000230053836948 0.999857756558
134.981,0.999856892063 0.00019284922428 -0.0169162112734 -0.000188934729093 0.999999955007 0.000233002798636 0.0169162554467 -0.000229773394292 0.999856883512
135.006,0.999856069057 0.000192865007338 -0.0169647862661 -0.000188944345416 0.999999955073 0.000232708395666 0.0169648303853 -0.000229469501291 0.999856060578
135.032,0.999855296867 0.000192872097132 -0.0170102359761 -0.000188946421413 0.999999955147 0.000232389968749 0.0170102800347 -0.000229142317978 0.999855288463
135.058,0.999854576174 0.000192870472885 -0.0170525454208 -0.000188940936284 0.999999955228 0.000232047731387 0.0170525894125 -0.000228792062221 0.999854567849
135.083,0.999853907628 0.000192860045787 -0.0170916999251 -0.000188927803044 0.999999955315 0.000231681755115 0.0170917438435 -0.000228418810861 0.999853899386
135.109,0.99985329183 0.000192840899732 -0.0171276860172 -0.000188907107743 0.999999955409 0.000231292049728 0.017127729856 -0.000228022575667 0.999853283675
135.134,0.999852729336 0.000192813294174 -0.0171604913099 -0.000188879107815 0.99999995551 0.000230878828645 0.0171605350629 -0.000227603568679 0.999852721271
135.16,0.999852220671 0.000192777250819 -0.0171901034565 -0.00018884382245 0.999999955617 0.000230442302844 0.0171901471176 -0.00022716200339 0.999852212699
135.186,0.999851766322 0.000192732668691 -0.0172165106131 -0.00018880114933 0.999999955731 0.000229982579311 0.0172165541761 -0.000226697991156 0.999851758447
135.211,0.999851366734 0.000192679600625 -0.0172397017127 -0.000188751139152 0.999999955851 0.000229499775049 0.0172397451715 -0.000226211650411 0.99985135896
135.237,0.999851022316 0.00019261818166 -0.0172596660429 -0.000188693924903 0.999999955978 0.000228993970758 0.0172597093915 -0.000225703061639 0.999851014647
135.262,0.999850733433 0.000192548633015 -0.0172763936611 -0.000188629725275 0.999999956111 0.00022846523859 0.0172764368936 -0.000225172294978 0.999850725871
135.288,0.999850500403 0.000192471203022 -0.0172898756323 -0.000188558786213 0.99999995625 0.000227913603016 0.0172899187427 -0.000224619372061 0.999850492952
135.314,0.999850323491 0.000192386002546 -0.0173001041174 -0.000188481217292 0.999999956396 0.000227338982997 0.0173001470999 -0.000224044211008 0.999850316155
135.339,0.999850202919 0.000192293149555 -0.0173070721331 -0.000188397131037 0.999999956547 0.00022674150034 0.0173071149819 -0.000223446932388 0.999850195701
135.365,0.999850138866 0.000192192794919 -0.0173107732668 -0.000188306668166 0.999999956705 0.000226121515317 0.0173108159763 -0.000222827894453 0.999850131769
135.39,0.999850131472 0.000192084941527 -0.0173112015128 -0.000188209822484 0.999999956868 0.000225479293512 0.0173112440773 -0.000222187363098 0.999850124499
135.416,0.999850180836 0.00019196964128 -0.0173083514248 -0.000188106638284 0.999999957037 0.000224814982799 0.0173083938388 -0.000221525485405 0.999850173991
135.442,0.999850287012 0.000191847021335 -0.0173022182505 -0.000187997233957 0.999999957212 0.000224128764334 0.0173022605086 -0.000220842440174 0.999850280297
135.467,0.999850450069 0.000191717391804 -0.017292794487 -0.000187881908482 0.999999957392 0.00022342096781 0.0172928365839 -0.000220138551989 0.999850443487
135.493,0.999850670031 0.000191581123407 -0.0172800733852 -0.000187761022992 0.999999957577 0.000222691799337 0.0172801153156 -0.000219414020521 0.999850663585
135.518,0.999850946757 0.000191438304766 -0.0172640557531 -0.000187634659287 0.999999957768 0.000221941182479 0.0172640975121 -0.000218668766207 0.999850940451
135.544,0.999851280066 0.000191288974466 -0.0172447429634 -0.0001875028478 0.999999957963 0.000221169085836 0.0172447845457 -0.000217902755169 0.999851273902
135.57,0.999851669799 0.000191133313298 -0.0172221330801 -0.00018736575949 0.999999958164 0.00022037559431 0.0172221744808 -0.00021711606791 0.999851663782
135.595,0.999852115729 0.000190971686897 -0.0171962263894 -0.000187223745351 0.99999995837 0.000219561022104 0.0171962676034 -0.000216309010572 0.99985210986
135.621,0.999852617564 0.000190804402776 -0.017167024886 -0.000187077093965 0.999999958581 0.000218725889345 0.0171670659089 -0.000215482095863 0.999852611846
135.646,0.999853174998 0.000190631524362 -0.0171345296657 -0.00018692585474 0.999999958796 0.00021787041894 0.0171345704926 -0.000214635543512 0.999853169433
135.672,0.999853787671 0.000190453146693 -0.0170987428922 -0.000186770112729 0.999999959015 0.000216994563573 0.0170987835187 -0.000213769302155 0.999853782263
135.698,0.999854455174 0.000190269393995 -0.0170596678038 -0.000186609976982 0.999999959239 0.000216098544025 0.0170597082254 -0.000212883587784 0.999854449926
135.723,0.999855177067 0.000190080416381 -0.0170173077195 -0.000186445579341 0.999999959467 0.000215182741633 0.0170173479318 -0.000211978776441 0.99985517198
135.749,0.999855952853 0.000189886621617 -0.0169716672147 -0.000186277312053 0.999999959699 0.000214247344184 0.0169717072135 -0.000211055045916 0.99985594793
135.774,0.999856781982 0.000189688462853 -0.016922752239 -0.000186105614515 0.999999959936 0.000213292398616 0.0169227920201 -0.000210112432096 0.999856777225
135.8,0.999857663869 0.000189486250539 -0.0168705689597 -0.000185930783912 0.999999960175 0.000212317898578 0.0168706085192 -0.000209150919958 0.999857659282
135.826,0.999858597896 0.000189280302129 -0.0168151237505 -0.000185753124598 0.999999960419 0.000211323804343 0.0168151630844 -0.000208170460936 0.99985859348
135.851,0.999859583388 0.000189070998386 -0.0167564244251 -0.000185573001187 0.999999960666 0.000210310219215 0.0167564635296 -0.000207171148197 0.999859579146
135.877,0.999860619632 0.000188858780983 -0.0166944793551 -0.000185390832558 0.999999960917 0.000209277618771 0.0166945182265 -0.000206153446152 0.999860615567
135.902,0.99986170589 0.000188644103599 -0.0166292966582 -0.000185207045856 0.99999996117 0.000208226693672 0.0166293352933 -0.000205118034238 0.999861702004
135.928,0.999862841396 0.000188427281874 -0.01656088433 -0.000185021934835 0.999999961426 0.000207157845684 0.0165609227254 -0.000204065305342 0.999862837691
135.954,0.999864025347 0.000188208351838 -0.0164892508527 -0.000184835517759 0.999999961685 0.000206071206273 0.0164892890052 -0.000202995386593 0.999864021825
135.979,0.999865256883 0.000187987171678 -0.0164144064328 -0.000184647631478 0.999999961947 0.000204967085311 0.0164144443394 -0.000201908586137 0.999865253547
136.005,0.99986653509 0.000187763766011 -0.016336362848 -0.000184458277355 0.999999962211 0.000203845880444 0.0163364005055 -0.000200805296822 0.999866531941
136.03,0.999867859005 0.000187538395723 -0.016255133299 -0.000184267691426 0.999999962477 0.000202708062437 0.0162551707046 -0.000199685980505 0.999867856044
136.056,0.999869227627 0.000187311323132 -0.0161707315524 -0.000184076108338 0.999999962746 0.000201554263286 0.0161707687033 -0.000198551260223 0.999869224857
