#Time, Orientation
185.069,0.999620797029 0.00717094727888 -0.0265864563502 -0.00716244692775 0.999974263258 0.000414941175726 0.0265887476227 -0.000224359746195 0.999646431576
185.107,0.999618905433 0.00717279649815 -0.0266569857991 -0.00716430418797 0.999974250314 0.000414071208648 0.0266592694386 -0.000222934653361 0.999644553655
185.144,0.999617472671 0.00717476993085 -0.0267101293158 -0.0071662942482 0.999974236484 0.000413032023056 0.0267124045787 -0.000221461380935 0.999643135522
185.182,0.999616501891 0.00717687040762 -0.0267458721623 -0.00716841976299 0.999974221745 0.000411828516518 0.0267481383403 -0.000219944942474 0.999642180342
185.22,0.999615995818 0.00717909683496 -0.0267641826646 -0.00717067962254 0.999974206106 0.000410459256703 0.0267664390389 -0.000218384259385 0.999641690832
185.258,0.999615955172 0.00718144956919 -0.0267650695594 -0.00717307391565 0.99997418956 0.000408931465053 0.0267673154618 -0.000216786594732 0.999641667712
185.296,0.999616379681 0.00718392870388 -0.0267485446843 -0.00717560257979 0.999974172105 0.000407247774061 0.0267507794647 -0.000215154619298 0.999642110711
185.333,0.999617268037 0.00718653473897 -0.026714624467 -0.00717826601413 0.999974153736 0.000405408341882 0.0267168474749 -0.00021348849826 0.999643018524
185.371,0.999618617333 0.00718927066108 -0.0266633506483 -0.00718106663535 0.999974134428 0.00040343037223 0.0266655613556 -0.000211805213152 0.999644388258
185.409,0.999620423745 0.00719213794487 -0.0265947660956 -0.00718400582651 0.999974114169 0.000401312870667 0.0265969639655 -0.000210103587245 0.999646216101
185.447,0.999622682668 0.00719513621643 -0.0265089100117 -0.00718708362186 0.999974092964 0.000399035687491 0.0265110943606 -0.000208363371431 0.999648497453
185.485,0.999625388034 0.00719826560166 -0.0264058434725 -0.00719030019042 0.999974070813 0.000396591707288 0.0264080135628 -0.00020657719794 0.999651226251
185.522,0.999628532275 0.00720152561904 -0.0262856518041 -0.00719365470859 0.999974047716 0.00039398775589 0.0262878069443 -0.000204751499285 0.99965439492
185.56,0.999632107011 0.00720491328201 -0.0261484197729 -0.00719714374541 0.999974023691 0.000391234283519 0.0261505593426 -0.000202896415348 0.999657995056
185.598,0.999636103311 0.00720843018884 -0.0259942203564 -0.00720076862338 0.999973998725 0.000388335284097 0.0259963437614 -0.00020101560384 0.999662017736
185.636,0.999640511202 0.00721208138743 -0.0258231339418 -0.00720453410792 0.999973972779 0.000385294767198 0.0258252406146 -0.000199112608788 0.999666453024
185.674,0.999645318601 0.00721586421261 -0.0256352940795 -0.00720843717973 0.99997394587 0.000382118823232 0.0256373834917 -0.000197192885838 0.999671288816
185.711,0.999650512041 0.00721977589229 -0.0254308594269 -0.00721247466484 0.999973918014 0.000378815132979 0.0254329310999 -0.00019526331233 0.999676511622
185.749,0.999656078143 0.00722381801328 -0.0252099560531 -0.00721664789968 0.999973889198 0.00037538569464 0.0252120095189 -0.000193325214893 0.999682108073
185.787,0.99966200245 0.0072279913966 -0.0249727250806 -0.00722095745831 0.999973859415 0.000371832079577 0.024974759878 -0.00019137941582 0.999688063719
185.825,0.999668269472 0.00723229724638 -0.0247193221278 -0.00722540408767 0.999973828653 0.000368164095227 0.024721337862 -0.000189434872811 0.999694363077
185.863,0.999674864276 0.00723671777241 -0.0244498599272 -0.00722997158136 0.999973797052 0.00036430841663 0.0244518556659 -0.000187418174508 0.999700991111
185.9,0.999681769379 0.00724125836866 -0.0241645225078 -0.00723466452391 0.999973764567 0.000360286820287 0.024166497471 -0.000185349952264 0.99970793037
185.938,0.99968896462 0.00724595048816 -0.0238635751278 -0.00723951094695 0.999973730945 0.000356230821501 0.0238655294852 -0.000183359407741 0.999715160874
185.976,0.999696431701 0.00725079014636 -0.0235471969913 -0.00724450696398 0.999973696216 0.000352129462346 0.0235491308278 -0.000181434734418 0.999722664302
186.014,0.999704152559 0.0072557653292 -0.0232155384388 -0.00724964124588 0.999973660471 0.000347946169767 0.0232174515682 -0.000179538905772 0.999730422518
186.052,0.99971210739 0.0072608729269 -0.0228688010819 -0.00725491067152 0.999973623732 0.000343672403338 0.0228706932499 -0.000177662353578 0.9997384157
186.089,0.99972027448 0.00726611615607 -0.0225072510278 -0.00726031852397 0.999973585978 0.000339295150544 0.0225091218788 -0.000175790429471 0.999746622165
186.127,0.999728632437 0.00727149335569 -0.0221311289803 -0.00726586341908 0.999973547222 0.000334791102187 0.0221329779818 -0.00017389849026 0.999755020515
186.165,0.999737160298 0.00727699891625 -0.0217406440994 -0.0072715392064 0.999973507501 0.00033017297605 0.0217424708038 -0.000171998247542 0.999763589745
186.203,0.999745836203 0.00728263397614 -0.0213360314468 -0.00727734613544 0.999973466799 0.000325470416561 0.0213378356155 -0.000170118007769 0.999772307994
186.241,0.999754637435 0.00728839852359 -0.0209175565927 -0.00728328398567 0.999973425115 0.000320682522427 0.0209193379731 -0.00016825533399 0.999781152547
186.278,0.999763540398 0.00729429390725 -0.0204855209126 -0.00728935382769 0.999973382438 0.000315811395024 0.0204872792591 -0.000166410508111 0.999790099819
186.316,0.999772521537 0.00730031693986 -0.0200402233341 -0.00729555212557 0.999973338786 0.000310862801494 0.0200419584344 -0.00016458759296 0.999799126231
186.354,0.999781558163 0.00730646198949 -0.0195819194993 -0.00730187297573 0.9999732942 0.00030583944516 0.0195836311528 -0.000162787948224 0.999808209054
186.392,0.99979062705 0.0073127312519 -0.0191108875874 -0.00730831831343 0.99997324866 0.000300743607702 0.0191125756027 -0.000161012190385 0.999817325079
186.43,0.99979970439 0.00731912526134 -0.0186274396045 -0.00731488833333 0.999973202161 0.000295581754482 0.0186291038293 -0.000159264910111 0.999826450503
186.467,0.999808766409 0.00732564219035 -0.0181318939642 -0.00732158090678 0.999973154712 0.00029035890114 0.0181335342737 -0.000157549246113 0.999835561536
186.505,0.999817789396 0.0073322814357 -0.0176245753585 -0.00732839515501 0.999973106315 0.000285079205272 0.0176261916497 -0.000155867408151 0.999844634467
186.543,0.999826749521 0.00733904257143 -0.0171058292835 -0.00733533038977 0.999973056972 0.000279746456657 0.0171074214719 -0.000154221081064 0.999853645463
186.581,0.999835623139 0.00734592466225 -0.0165760095812 -0.00734238538132 0.999973006685 0.000274366898634 0.0165775776184 -0.000152614348634 0.999862570871
186.619,0.999844387106 0.0073529264507 -0.0160354621379 -0.00734955866023 0.999972955463 0.000268942674573 0.016037005982 -0.000151047253999 0.999871387541
186.656,0.99985301848 0.00736004701996 -0.0154845453362 -0.00735684913234 0.999972903309 0.000263474030208 0.0154860649375 -0.000149517840473 0.999880072527
186.694,0.999861494577 0.00736728398087 -0.0149236318903 -0.0073642541585 0.999972850238 0.000257966125944 0.0149251272269 -0.000148028978029 0.999888603128
186.732,0.999869793156 0.00737463493762 -0.0143531004846 -0.00737177110417 0.999972796266 0.000252424268987 0.0143545715635 -0.000146583630212 0.999896957085
186.77,0.999877892426 0.00738209771147 -0.0137733391673 -0.00737939759788 0.999972741406 0.000246851419445 0.0137747860067 -0.000145182331051 0.999905112594
186.808,0.99988577109 0.00738967038158 -0.0131847466114 -0.00738713154838 0.99997268567 0.000241249481898 0.013186169233 -0.000143824466582 0.999913048347
186.845,0.999893408456 0.00739735068672 -0.0125877293033 -0.00739497059423 0.999972629073 0.000235615288939 0.0125891276944 -0.000142504286295 0.999920743637
186.883,0.99990078449 0.00740513533248 -0.0119827019737 -0.00740291132278 0.999972571638 0.000229946683732 0.0119840760941 -0.000141216989336 0.99992817841
186.921,0.999907879827 0.00741301925291 -0.0113700926122 -0.00741094851994 0.999972513401 0.000224243744423 0.0113714424102 -0.000139959916034 0.999935333263
186.959,0.999914676002 0.00742100064914 -0.0107503239296 -0.00741908003982 0.99997245437 0.000218525391112 0.0107516494822 -0.000138749231965 0.99994218972
186.997,0.999921155434 0.00742908029683 -0.0101238175793 -0.00742730669513 0.999972394539 0.000212777569109 0.0101251188483 -0.000137568094667 0.999948730207
187.034,0.999927300683 0.0074372455102 -0.00949108681349 -0.00743561468525 0.999972333989 0.000207102746586 0.00949236450695 -0.000136515625868 0.999954937174
187.072,0.999933095827 0.00744548855183 -0.00885260238916 -0.00744399605835 0.999972272769 0.000201532275001 0.00885385743725 -0.000135620054359 0.999960794639
187.11,0.999938526764 0.00745381756145 -0.00820873300034 -0.00745246030504 0.999972210839 0.00019591914247 0.00820996523209 -0.000134731841847 0.999966288591
187.148,0.999943579838 0.00746223421536 -0.00755990743537 -0.00746100915297 0.999972148188 0.000190237380835 0.00756111647415 -0.00013382210904 0.999971405396
187.186,0.999948242149 0.00747073349789 -0.00690660286537 -0.00746963707554 0.999972084845 0.000184531824156 0.00690778865457 -0.000132932456356 0.999976132108
187.223,0.999952501973 0.00747931070383 -0.00624929664648 -0.00747833901335 0.999972020839 0.000178841245343 0.00625045940564 -0.00013209839182 0.999980456963
187.261,0.999956348836 0.00748796338102 -0.00558845486242 -0.00748711247244 0.999971956187 0.000173167492276 0.00558959481268 -0.000131318543211 0.99998436947
187.299,0.999959773441 0.00749668980829 -0.00492454477254 -0.00749595569007 0.999971890899 0.000167513860963 0.00492566214747 -0.000130592953048 0.999987860325
187.337,0.999962767711 0.00750548776991 -0.00425803299498 -0.00750486638873 0.999971824989 0.000161891026977 0.00425912809598 -0.000129929030698 0.999990921432
187.375,0.999965324777 0.00751435373937 -0.00358939148766 -0.00751384102932 0.999971758482 0.000156304321914 0.00359046464376 -0.000129328784997 0.999993545898
187.412,0.999967439108 0.00752328971055 -0.00291904693581 -0.00752288163426 0.999971691362 0.000150752609859 0.00292009845713 -0.000128788056637 0.99999572821
187.45,0.999969106233 0.00753228991259 -0.00224748489189 -0.00753198244353 0.99997162367 0.000145238631086 0.002248515096 -0.00012830612737 0.999997463855
187.488,0.999970322909 0.00754134506453 -0.00157525108539 -0.00754113418169 0.999971555475 0.000139769332592 0.00157626032688 -0.00012788600484 0.999998749523
187.526,0.999971087277 0.00755045930621 -0.000902869471731 -0.00755034101286 0.999971486743 0.000134356158736 0.000903858178691 -0.000127535301732 0.999999583387
187.564,0.999971398939 0.00755963251601 -0.000230782127121 -0.00755960288386 0.999971417473 0.000129002246431 0.000231750740362 -0.000127253935596 0.999999965049
187.601,0.999971258817 0.00756887195971 0.000440132212733 -0.00756892708211 0.999971347609 0.000123710022335 -0.000439183256573 -0.000127037795387 0.99999989549
187.639,0.999970669827 0.00757817099265 0.00110941835637 -0.00757830704253 0.9999712772 0.000118479298596 -0.00110848863438 -0.000126883336521 0.999999377577
187.677,0.999969635251 0.00758750702774 0.00177716439235 -0.00758772032321 0.999971206416 0.000113308461638 -0.00177625349267 -0.000126789647432 0.999998414423
187.715,0.999968159361 0.0075968756733 0.00244289652559 -0.00759716262743 0.999971135289 0.000108206482244 -0.00244200398089 -0.000126762119068 0.999997010269
187.753,0.999966247831 0.00760627715611 0.00310608233133 -0.00760663426531 0.999971063816 0.000103173509326 -0.00310520768685 -0.000126796859289 0.999995170792
187.79,0.999963907667 0.00761570966736 0.00376620886687 -0.00761613351794 0.999970992012 9.82109555275e-05 -0.0037653516706 -0.000126891360452 0.999992902987
187.828,0.999961147164 0.00762516742148 0.00442278008794 -0.00762565470869 0.999970919918 9.33235174166e-05 -0.00442193986568 -0.000127046485336 0.999990215106
187.866,0.999957975705 0.00763464527381 0.00507533393136 -0.00763519281954 0.999970847573 8.85164577335e-05 -0.0050745101813 -0.000127263891081 0.999987116492
187.904,0.999954403648 0.00764413999938 0.0057234384909 -0.00764474476265 0.999970775001 8.37941708187e-05 -0.00572263068904 -0.000127544576538 0.999983617481
187.942,0.999950442581 0.00765364697747 0.00636663718089 -0.00765430613831 0.999970702235 7.91733418567e-05 -0.00636584468785 -0.000127901608284 0.999979729626
187.979,0.999946105211 0.00766315841478 0.00700447549125 -0.00766386931451 0.999970629335 7.46564346488e-05 -0.00700369766106 -0.000128333795838 0.999975465574
188.017,0.999941405319 0.00767266779434 0.00763649774552 -0.00767342780733 0.999970556353 7.02288240091e-05 -0.00763573405675 -0.000128822823125 0.99997083906
188.055,0.999936357792 0.00768217177471 0.00826223953945 -0.00768297836393 0.999970483315 6.58876751985e-05 -0.00826148950509 -0.000129362089581 0.999965864946
188.093,0.999930978584 0.00769166910101 0.00888123268979 -0.00769251991075 0.999970410231 6.16418744999e-05 -0.00888049576726 -0.000129956679189 0.999960559175
188.131,0.999925285122 0.007701156133 0.00949296410135 -0.00770204895481 0.999970337128 5.74954849056e-05 -0.00949223973107 -0.000130606463372 0.999954939148
188.168,0.999919295289 0.00771062777802 0.0100969860724 -0.00771156058593 0.999970264046 5.34547153059e-05 -0.0100962736595 -0.000131313921091 0.999949022708
188.206,0.99991302715 0.00772008003681 0.0106929181909 -0.00772105101646 0.999970191015 4.95267591742e-05 -0.0106922170953 -0.000132083018557 0.999942827889
188.244,0.999906500048 0.00772950762786 0.0112803312288 -0.00773051507083 0.999970118077 4.57090068654e-05 -0.0112796408427 -0.000132907503644 0.999936373995
188.282,0.999899734312 0.00773890627223 0.0118587795273 -0.00773994862615 0.999970045267 4.20042820406e-05 -0.0118580992336 -0.000133786414763 0.999929681319
188.32,0.999892750978 0.00774827218345 0.0124278244193 -0.00774934809398 0.999969972613 3.8418702101e-05 -0.0124271535657 -0.000134722119209 0.99992277087
188.357,0.999885571579 0.00775759954712 0.0129870473149 -0.00775870779894 0.999969900163 3.49531039971e-05 -0.0129863852547 -0.000135711809656 0.999915664134
188.395,0.999878218229 0.00776688074821 0.0135360361837 -0.00776802024119 0.999969827976 3.16069061784e-05 -0.013535382287 -0.000136751260094 0.999908383166
188.433,0.999870713607 0.00777611077211 0.0140743800232 -0.00777728050117 0.999969756094 2.83786907094e-05 -0.0140737336832 -0.000137835423052 0.999900950605
188.471,0.999863080431 0.00778528647949 0.0146017021534 -0.00778648553151 0.999969684543 2.52672107913e-05 -0.0146010627836 -0.000138959693768 0.999893389145
188.509,0.999855341444 0.00779440516078 0.0151176530488 -0.00779563275845 0.999969613345 2.22745283651e-05 -0.0151170200572 -0.000140122977502 0.999885721505
188.546,0.999847520026 0.00780346284462 0.0156218649878 -0.00780471840762 0.999969542533 1.94069948909e-05 -0.0156212377436 -0.000141328292945 0.999877971033
188.584,0.999839640215 0.00781245519696 0.0161139504542 -0.007813738327 0.999969472142 1.66699138238e-05 -0.0161133282969 -0.000142577432904 0.999870161732
188.622,0.999831725898 0.00782137959444 0.016593550239 -0.00782269000047 0.999969402194 1.40637145422e-05 -0.0165929325151 -0.00014386754751 0.999862317468
188.66,0.999823801055 0.0078302342598 0.0170603128883 -0.00783157180076 0.999969332704 1.15917206414e-05 -0.0170596989287 -0.00014519874352 0.999854462204
188.698,0.999815889498 0.0078390180199 0.017513906008 -0.00784038276076 0.999969263684 9.26044692736e-06 -0.0175132951023 -0.000146574468721 0.999846619742
188.735,0.99980801476 0.00784772970688 0.0179540179367 -0.00784912180458 0.999969195144 7.06974597608e-06 -0.0179534093844 -0.000147991662356 0.999838813604
188.773,0.999800200505 0.00785636609462 0.0183803314065 -0.00785778574389 0.999969127112 5.0171211835e-06 -0.0183797245363 -0.00014944482486 0.999831067427
188.811,0.99979247045 0.00786492341285 0.0187925254154 -0.00786637087777 0.999969059621 3.10252176995e-06 -0.0187919195664 -0.000150930852552 0.999823404896
188.849,0.999784847227 0.00787340322926 0.0191903302742 -0.0078748789092 0.999968992659 1.329377671e-06 -0.0191897247664 -0.000152450618788 0.999815848655
188.887,0.999777354451 0.00788179901778 0.019573420038 -0.00788330345239 0.99996892628 -2.97904114948e-07 -0.019572814167 -0.000154005371972 0.999808422263
188.924,0.999770015294 0.00789010180038 0.0199414847325 -0.00789163560812 0.999968860557 -1.77792096418e-06 -0.0199408777938 -0.000155593418925 0.999801148821
188.962,0.999762850523 0.00789831314783 0.0202943184934 -0.00789987698333 0.99996879548 -3.11186219874e-06 -0.0202937097974 -0.000157211495336 0.999794049106
189,0.999755880773 0.00790643407212 0.0206317028122 -0.00790802862938 0.999968731043 -4.30011187139e-06 -0.0206310916789 -0.00015885703438 0.999787143756
189.038,0.999749133802 0.0079144726424 0.0209530566856 -0.00791609872243 0.999968667185 -5.33663706781e-06 -0.0209524424041 -0.000160531166974 0.999780460595
189.076,0.99974262983 0.00792242220967 0.0212581590871 -0.00792408077757 0.99996860396 -6.21509289723e-06 -0.0212575409037 -0.000162237876471 0.999774019783
189.113,0.999736379577 0.00793026521636 0.0215472096619 -0.00793195724071 0.999968541508 -6.93952471709e-06 -0.0215465868515 -0.000163973850378 0.999767831903
189.151,0.999730400479 0.00793799801843 0.0218200491436 -0.00793972433961 0.999968479864 -7.51684473569e-06 -0.0218194210414 -0.000165730357079 0.999761914357
189.189,0.999724710792 0.00794561951592 0.0220764526845 -0.00794738092938 0.999968419038 -7.94894192741e-06 -0.0220758186482 -0.000167503225384 0.999756285388
189.227,0.999719328279 0.00795312894985 0.0223161915674 -0.0079549263151 0.999968359039 -8.23227271764e-06 -0.022315550934 -0.000169293697401 0.999750962753
189.265,0.999714269193 0.00796052625807 0.0225390770287 -0.00796236042504 0.999968299871 -8.36657991878e-06 -0.0225384291395 -0.000171100065621 0.999745962701
189.302,0.999709547553 0.00796781121681 0.0227449888071 -0.00796968297836 0.999968241537 -8.35379357504e-06 -0.0227443330227 -0.000172918982944 0.999741299244
189.34,0.999705187527 0.00797497528172 0.0229333338349 -0.00797688524848 0.999968184111 -8.19713284697e-06 -0.0229326695624 -0.000174741856136 0.999736996481
189.378,0.999701202889 0.00798201219 0.0231039482263 -0.0079839606115 0.999968127647 -7.91022196167e-06 -0.0231032749886 -0.000176553154199 0.999733068131
189.416,0.999697592535 0.00798892338997 0.023257269455 -0.00799091088492 0.999968072134 -7.47924770059e-06 -0.0232565866512 -0.000178369781721 0.999729513099
189.454,0.999694364553 0.00799570823177 0.0233932924128 -0.00799773603411 0.999968017574 -6.87663499998e-06 -0.0233925992222 -0.00018021884443 0.999726339466
189.491,0.999691529594 0.00800236446486 0.0235118655284 -0.00800443308455 0.999967963994 -6.1308289534e-06 -0.0235111613632 -0.000182070216541 0.999723557861
189.529,0.99968909929 0.00800888841729 0.023612760665 -0.00801099777909 0.999967911429 -5.2628032093e-06 -0.0236120451144 -0.000183900606245 0.999721179883
189.567,0.999687081111 0.00801527742591 0.0236958896813 -0.00801742778968 0.9999678599 -4.25512661849e-06 -0.023695162199 -0.000185726289323 0.999719212976
189.605,0.999685479247 0.0080215294709 0.0237612636081 -0.00802372117664 0.999967809426 -3.10183220175e-06 -0.0237605236008 -0.000187552897385 0.999717661313
189.643,0.999684298494 0.0080276399604 0.0238088290704 -0.00802987300146 0.999967760048 -1.81408399102e-06 -0.0238080760377 -0.000189368362467 0.99971652965
189.68,0.999683542379 0.00803360493921 0.0238385462532 -0.00803587897783 0.999967711803 -4.02118118237e-07 -0.02383777978 -0.000191161681833 0.999715821477
189.718,0.999683211955 0.00803942316577 0.023850438353 -0.00804173798867 0.999967664702 1.14268727518e-06 -0.0238496579554 -0.000192941301435 0.999715537835
189.756,0.999683307741 0.00804509195522 0.023844511289 -0.00804744725002 0.999967618768 2.81995906782e-06 -0.0238437164876 -0.00019470651281 0.999715679218
189.794,0.999683829175 0.00805061014241 0.0238207758416 -0.00805300487416 0.99996757402 4.60335466745e-06 -0.0238199663698 -0.00019643072318 0.99971624505
189.832,0.999684771413 0.00805599068059 0.0237793780369 -0.00805841901089 0.999967530395 6.29373499112e-06 -0.0237785552276 -0.000197915943066 0.999717230591
189.869,0.999686131706 0.00806122636532 0.0237203436676 -0.00806368321534 0.999967487947 7.92579374018e-06 -0.0237195085789 -0.000199196643179 0.999718633033
189.907,0.99968790921 0.00806629319566 0.0236435846068 -0.00806877910457 0.999967446825 9.74051623136e-06 -0.0236427363632 -0.000200512337738 0.999720451332
189.945,0.999690098125 0.00807118680728 0.0235491752557 -0.00807370225877 0.999967407066 1.17396754601e-05 -0.0235483129658 -0.000201865066766 0.99972267965
189.983,0.999692690728 0.00807590481101 0.0234372324831 -0.00807844949557 0.999967368698 1.38936803023e-05 -0.0234363554917 -0.000203225909576 0.999725310243
190.021,0.999695678683 0.00808044439302 0.023307862223 -0.00808301710606 0.999967331753 1.61684747988e-05 -0.0233069701475 -0.000204561403441 0.999728334748
190.058,0.999699051391 0.00808479886402 0.0231612321562 -0.00808740010945 0.999967296271 1.86413523986e-05 -0.023160323986 -0.000205949893785 0.999731742508
190.096,0.99970279813 0.00808896709871 0.022997478606 -0.0080915972378 0.999967262264 2.13117154439e-05 -0.0229965533309 -0.000207391715927 0.999735522788
190.134,0.999706908303 0.00809294807881 0.0228166974559 -0.0080956054097 0.999967229759 2.40956880271e-05 -0.0228157547421 -0.000208803605136 0.999739664981
190.172,0.999711369293 0.00809674136519 0.0226190381139 -0.0080994236908 0.999967198766 2.69757860684e-05 -0.0226180777656 -0.000210169173191 0.999744156466
190.21,0.9997161672 0.00810035119185 0.0224046724761 -0.00810305554024 0.999967169259 2.99212578707e-05 -0.0224036945414 -0.000211459070671 0.999748983373
190.247,0.999721286847 0.00810377320303 0.022173801757 -0.0081064965089 0.999967141275 3.2930677913e-05 -0.0221728062914 -0.000212673346232 0.99975413049
190.285,0.999726712486 0.00810700314326 0.0219266240421 -0.00810974238621 0.99996711485 3.60088094949e-05 -0.0219256110583 -0.000213818241118 0.99975958203
190.323,0.999732427681 0.00811003678692 0.0216633410467 -0.00811278903036 0.999967090019 3.91623261105e-05 -0.0216623104986 -0.00021490196296 0.999765321523
190.361,0.999738413317 0.00811286596221 0.0213842545924 -0.00811562933046 0.999967066837 4.24429112549e-05 -0.0213832060077 -0.000215978492535 0.999771329782
190.399,0.99974465082 0.00811549235184 0.0210896168915 -0.0081182642575 0.9999670453 4.58214654347e-05 -0.0210885500257 -0.000217020847975 0.999777588246
190.436,0.999751122593 0.00811792027046 0.0207796112696 -0.00812069657002 0.999967025388 4.92274326654e-05 -0.0207785264456 -0.000217960099033 0.999784079355
190.474,0.999757808297 0.00812014361761 0.0204545353453 -0.00812291945983 0.999967007161 5.26262317172e-05 -0.0204534331596 -0.000218764029279 0.999790782721
190.512,0.999764688092 0.00812215922241 0.0201146457564 -0.00812492968305 0.999966990645 5.60126776336e-05 -0.020113526841 -0.000219429579553 0.999797678477
190.55,0.999771741868 0.00812396813492 0.019760194948 -0.00812672965956 0.99996697582 5.94538613257e-05 -0.0197590593824 -0.000220026052861 0.999804746518
190.588,0.999778947587 0.00812556800744 0.0193915214845 -0.00812831809126 0.999966962692 6.30041532152e-05 -0.0193903688963 -0.000220610680895 0.999811964784
190.625,0.999786278214 0.00812697013118 0.0190092148875 -0.00812969738937 0.999966951273 6.61968826852e-05 -0.019008048677 -0.000220721899614 0.999819306359
190.663,0.999793711697 0.00812817165917 0.0186136207047 -0.00813086474106 0.999966941592 6.90077465337e-05 -0.0186124444613 -0.000220338343335 0.999826749173
190.701,0.999801231938 0.00812915394259 0.0182047650697 -0.00813181225533 0.999966933676 7.20014463387e-05 -0.0182035777942 -0.00022002486645 0.99983427694
190.739,0.999808816526 0.00812991718742 0.0177829930774 -0.00813254047918 0.999966927518 7.52044920601e-05 -0.0177817935434 -0.000219811025247 0.999841867248
190.777,0.999816442531 0.00813046052191 0.0173486845671 -0.00813304643779 0.999966923149 7.85053459371e-05 -0.0173474724426 -0.000219588592913 0.999849497165
190.814,0.999824078937 0.0081307866516 0.0169027064585 -0.00813334425454 0.999966920399 8.25749154045e-05 -0.0169014759247 -0.000220035919199 0.999857135643
190.852,0.999831701403 0.00813090630335 0.0164455839551 -0.00813344610933 0.999966919147 8.75575922098e-05 -0.0164443279986 -0.000221302127225 0.999864758406
190.89,0.999839297285 0.00813081476312 0.0159771541766 -0.00813333023629 0.999966919647 9.24692298656e-05 -0.0159758737965 -0.000222401840963 0.99987235285
190.928,0.999846847028 0.00813049961941 0.015497659929 -0.00813297965926 0.999966922069 9.70075461425e-05 -0.0154963585786 -0.000223034842117 0.999879899351
190.966,0.999854327041 0.00812995989537 0.0150076130675 -0.00813239563063 0.999966926395 0.000101278744344 -0.0150062933195 -0.000223311837706 0.999887374304
191.003,0.999861714174 0.00812919406817 0.0145075405421 -0.00813157897368 0.999966932609 0.000105409640102 -0.0145062039202 -0.000223364275075 0.99989475454
191.041,0.999868986756 0.00812820781809 0.013997912746 -0.00813053582936 0.999966940662 0.00010941035273 -0.0139965606742 -0.000223206549643 0.999902018434
191.079,0.999876124739 0.00812702453422 0.0134791189988 -0.0081292879022 0.999966950393 0.00011313389885 -0.0134777540772 -0.000222695523368 0.999909146149
191.117,0.999883106853 0.00812563079378 0.0129517085068 -0.00812782380292 0.999966961886 0.000116693311981 -0.0129503324 -0.000221948876023 0.999916116296
191.155,0.999889911554 0.00812398787642 0.0124163437712 -0.00812610888217 0.999966975386 0.000120382186983 -0.0124149557428 -0.000221265495698 0.999922906986
191.192,0.999896520366 0.00812210263717 0.0118735002705 -0.00812414933067 0.999966990847 0.000124151530606 -0.0118720999649 -0.000220600772727 0.999929499804
191.23,0.999902916368 0.0081200010753 0.0113235781331 -0.00812196889094 0.999967008099 0.000127804095942 -0.0113221667774 -0.000219761437587 0.999935878066
191.268,0.999909082524 0.00811768883202 0.0107670708068 -0.00811957293851 0.999967027106 0.000131285391662 -0.0107656500514 -0.000218697472275 0.999942024795
191.306,0.999915002269 0.00811516038701 0.0102045288439 -0.00811695677963 0.9999670479 0.000134634465414 -0.010203100003 -0.000217452741373 0.999947923376
191.344,0.999920660259 0.0081124130913 0.0096364900606 -0.00811411832218 0.999967070495 0.000137871421029 -0.00963505426583 -0.000216052102908 0.999953558447
191.381,0.999926042215 0.00810944596938 0.00906349741366 -0.00811105696849 0.999967094895 0.000141001361394 -0.00906205573541 -0.000214505477101 0.999958915723
191.419,0.999931135015 0.00810626076738 0.00848609236363 -0.00810777480411 0.999967121082 0.000144026246128 -0.00848464583578 -0.000212819653614 0.999963982098
191.457,0.999935926715 0.00810285848691 0.00790481814104 -0.00810427308073 0.999967149044 0.00014693735427 -0.00790336784762 -0.00021099074438 0.999968745641
191.495,0.999940406568 0.00809924039153 0.00732021982842 -0.00810055346628 0.999967178766 0.000149744413216 -0.00731876675378 -0.000209033321537 0.99997319562
191.533,0.999944562929 0.00809543571132 0.00673312626748 -0.00809664229751 0.999967210108 0.000151962177231 -0.00673167528896 -0.000206469467825 0.999977320702
191.57,0.999948388062 0.00809144231274 0.00614408447642 -0.00809253884176 0.99996724307 0.000153628782813 -0.00614264013664 -0.000203342096006 0.999981113134
191.608,0.999951877504 0.00808722684552 0.00555332674179 -0.00808821416346 0.999967277793 0.000155352787685 -0.00555188865145 -0.000200261807728 0.999984568095
191.646,0.999955025344 0.00808279119132 0.00496142880889 -0.00808367022165 0.999967314256 0.000157144668275 -0.00495999647336 -0.000197244155067 0.999987679689
191.684,0.999957826759 0.00807814264718 0.00436901762827 -0.00807891394796 0.999967352414 0.000158918710999 -0.00436759122238 -0.000194208926338 0.999990443169
191.722,0.999960278506 0.00807328566069 0.00377670082175 -0.00807394973582 0.999967392237 0.000160621028844 -0.00377528093254 -0.000191107541339 0.99999285534
191.759,0.999962378867 0.00806822282268 0.00318506390084 -0.00806878030815 0.999967433704 0.000162219961068 -0.00318365134831 -0.000187913439052 0.999994914513
191.797,0.999964127509 0.00806295548573 0.00259469529695 -0.00806340727424 0.999967476803 0.000163705965636 -0.00259329095525 -0.000184622178027 0.999996620373
191.835,0.999965525506 0.00805748630672 0.00200616882398 -0.00805783357287 0.999967521506 0.000165076553491 -0.00200477356457 -0.000181236237064 0.999997974016
191.873,0.999966575263 0.00805182047178 0.00142005065346 -0.00805206466315 0.999967567769 0.00016632626648 -0.00141866536881 -0.000177755046755 0.999998977895
191.911,0.999967280454 0.00804596731107 0.0008369174299 -0.00804611014024 0.999967615514 0.000167434208851 -0.000835543156588 -0.000174162660299 0.999999635767
